,road,id,model_type,name,lat,lon,length,condition,chainage
399,N1,100400,link,Link,22.44179142743135,91.73701668802849,1041.349999999983,NaN,223.215
400,N1,100401,bridge,HASNA BAD BOX CULVERT,22.4375035216216,91.7386659473513,3.0,A,223.743
401,N1,100402,link,Link,22.4362886567567,91.73915933329724,288.5000000000023,NaN,223.898
402,N1,100403,bridge,VATERIE BRIDGE,22.4350737918918,91.7396527192432,40.0,A,224.053
403,N1,100404,link,Link,22.4285576727459,91.7438368492216,1611.450000000001,NaN,224.8775
404,N1,100405,bridge,DHAMAKHALI BRIDGE,22.4220415536,91.7480209792,35.1,B,225.702
405,N1,100406,link,Link,22.41252804905,91.752297547725,2306.949999999998,NaN,226.8655
406,N1,100407,bridge,VATIARI CULVERT,22.4030145445,91.75657411625,5.0,A,228.029
407,N1,100408,link,Link,22.399677213763248,91.75741463716385,764.0000000000007,NaN,228.413
408,N1,100409,bridge,T. B HOSPITAL GATE BOX CULVERT,22.3963398830265,91.7582551580777,3.0,A,228.797
409,N1,100410,link,Link,22.394528708794347,91.75867168595124,395.5000000000059,NaN,229.0
410,N1,100411,bridge,GAMMON BRIDGE,22.3927175345622,91.7590882138248,18.0,A,229.203
411,N1,100412,link,Link,22.388981708641097,91.7607969357924,916.4999999999925,NaN,229.66649999999998
412,N1,100413,bridge,PAKKA MATA BOX CULVERT,22.38524588272,91.76250565776,3.0,A,230.13
413,N1,100414,link,Link,22.3824735326933,91.76477665554665,785.3499999999968,NaN,230.5255
414,N1,100415,bridge,GLAXO BOX CULVERT,22.3797011826666,91.7670476533333,8.3,A,230.921
415,N1,100416,link,Link,22.374692655163052,91.7704867621276,1039.3500000000158,NaN,231.4435
416,N1,100417,bridge,CORNAIL HAT BOX CULVERT,22.3696841276595,91.7739258709219,3.0,A,231.966
417,N1,100418,intersection,Link,22.36479493512935,91.8130976813695,10046.174999999983,NaN,236.99099999999999
418,N1,100419,bridge,BOALIA BOX CULVERT,22.3599057425992,91.8522694918171,4.65,C,242.016
419,N1,100420,link,Link,22.356086607037298,91.85244577082655,871.775000000005,NaN,242.457
420,N1,100421,bridge,Bakulia Bridge,22.3522674714754,91.852622049836,15.8,A,242.898
421,N1,100422,link,Link,22.34590341116765,91.85300460391059,1441.899999999994,NaN,243.6325
422,N1,100423,bridge,HAFAS BAGAR BRIDGE,22.3395393508599,91.8533871579852,38.4,B,244.367
423,N1,100424,link,Link,22.33765333625465,91.85362042538435,450.10000000000434,NaN,244.61149999999998
424,N1,100425,bridge,RAZAKATI BRIDGE,22.3357673216494,91.8538536927835,39.4,B,244.856
425,N1,100426,link,Link,22.3353413292525,91.85362579858244,75.04999999999977,NaN,244.9155
426,N1,100427,bridge,RAJAKHALI RCC GIDER BRIDGE,22.3349153368556,91.8533979043814,48.5,A,244.975
427,N1,100428,link,Link,22.330780236885403,91.85307864726019,543.5000000000159,NaN,245.4975
428,N1,100429,bridge,Sha Amanot Bridge,22.3266451369152,91.852759390139,954.5,A,246.02
429,N1,100430,link,Link,22.3197858249092,91.854470653134,1131.0999999999901,NaN,246.82850000000002
430,N1,100431,bridge,Shikalbaha Bridge,22.3129265129032,91.856181916129,17.3,A,247.637
431,N1,100432,link,Link,22.309692134451602,91.8583154720645,845.7499999999948,NaN,248.06799999999998
432,N1,100433,bridge,SHIKALBAHA,22.306457756,91.860449028,15.2,C,248.499
433,N1,100434,link,Link,22.30454065421355,91.86200686254365,531.8999999999968,NaN,248.7695
434,N1,100435,bridge,SOUTH MITTACHORI,22.3026235524271,91.8635646970873,3.0,A,249.04
435,N1,100436,link,Link,22.3014543408893,91.864431363902,303.6500000000211,NaN,249.19400000000002
436,N1,100437,bridge,SHIKALBAHA BOX CULVERT,22.3002851293515,91.8652980307167,5.7,B,249.348
437,N1,100438,link,Link,22.2989100777039,91.86583053111535,321.6499999999934,NaN,249.51100000000002
438,N1,100439,bridge,KADUMTOLI CULVERT,22.2975350260563,91.866363031514,3.0,A,249.674
439,N1,100440,link,Link,22.295385828484797,91.86739954830965,538.7499999999968,NaN,249.9445
440,N1,100441,bridge,ISLAMPUR CULVERT,22.2932366309133,91.8684360651053,1.5,A,250.215
441,N1,100442,link,Link,22.292439386044848,91.86936360314084,301.75000000000205,NaN,250.36700000000002
442,N1,100443,bridge,NOLBILA CULVERT,22.2916421411764,91.8702911411764,3.0,A,250.519
443,N1,100444,link,Link,22.292125035688848,91.87165562942485,319.00000000000273,NaN,250.68
444,N1,100445,bridge,SHIKALBAHA MORE,22.2926079302013,91.8730201176733,3.0,A,250.841
445,N1,100446,link,Link,22.2944389000816,91.8768864599773,637.4350000000027,NaN,251.1895
446,N1,100447,bridge,Sikolbaha Bridge-1,22.2962698699619,91.8807528022813,116.13,A,251.538
447,N1,100448,link,Link,22.2975533965194,91.88405204228555,908.4349999999893,NaN,252.022
448,N1,100449,bridge,SHANTERHAT CULVERT,22.2988369230769,91.8873512822898,3.0,B,252.506
449,N1,100450,link,Link,22.30046975063535,91.8933047823343,1267.9499999999866,NaN,253.1415
450,N1,100451,bridge,SHANTERHAT BOX CULVERT,22.3021025781938,91.8992582823788,3.1,B,253.777
451,N1,100452,link,Link,22.30281956421155,91.90184050208384,552.9500000000116,NaN,254.055
452,N1,100453,bridge,KUSUMPUR BOX CULVERT,22.3035365502293,91.9044227217889,3.0,A,254.333
453,N1,100454,link,Link,22.30592776898255,91.90931901136615,1168.999999999997,NaN,254.91899999999998
454,N1,100455,bridge,tassi bazer(R),22.3083189877358,91.9142153009434,3.0,A,255.505
455,N1,100456,link,Link,22.3110368354226,91.91726646937761,869.9999999999905,NaN,255.9415
456,N1,100457,bridge,MONSHA CULVERT,22.3137546831094,91.9203176378118,3.0,A,256.378
457,N1,100458,link,Link,22.314750746028352,91.92233502548481,509.00000000000045,NaN,256.634
458,N1,100459,bridge,UTTOR SONAPUR,22.3157468089473,91.9243524131578,3.0,A,256.89
459,N1,100460,link,Link,22.3147516848736,91.9291678221789,1045.8500000000113,NaN,257.41499999999996
460,N1,100461,bridge,Pirol,22.3137565607999,91.9339832312,5.3,A,257.94
461,N1,100462,link,Link,22.311097985361748,91.94118596458216,1850.850000000018,NaN,258.8675
462,N1,100463,bridge,UZIRPUR HIGH SCHOOL,22.3084394099236,91.9483886979643,3.0,A,259.795
463,N1,100464,link,Link,22.30452050716175,91.95711723528215,2294.3499999999694,NaN,260.95550000000003
464,N1,100465,bridge,Patiya Bridge,22.3006016043999,91.9658457726,50.3,B,262.116
465,N1,100466,link,Link,22.29587340207055,91.97460629891316,2221.650000000043,NaN,263.2425
466,N1,100467,bridge,PALYA BUS STATION,22.2911451997412,91.9833668252263,12.4,A,264.369
467,N1,100468,link,Link,22.288538607953903,91.98783801161315,1077.2999999999759,NaN,264.92600000000004
468,N1,100469,bridge,Srimi Bridge,22.2859320161666,91.992309198,61.0,B,265.483
469,N1,100470,link,Link,22.283537242731903,91.99593318381079,903.4999999999741,NaN,265.95349999999996
470,N1,100471,bridge,KOMOLMUNSHE HAT BOX CULVERT,22.2811424692972,91.9995571696216,14.0,B,266.424
471,N1,100472,link,Link,22.27611602214855,92.0025772098108,1385.5000000000055,NaN,267.121
472,N1,100473,bridge,KHORNA CULVERT,22.2710895749999,92.00559725,3.0,A,267.818
473,N1,100474,link,Link,22.2661254747983,92.00645041693545,1126.9000000000242,NaN,268.38599999999997
474,N1,100475,bridge,Korna Bridge,22.2611613745967,92.0073035838709,15.2,B,268.954
475,N1,100476,link,Link,22.26010648015545,92.0077073538402,232.50000000000455,NaN,269.0765
476,N1,100477,bridge,AJIMPUR CUL,22.2590515857142,92.0081111238095,9.8,C,269.199
477,N1,100478,link,Link,22.2569945340884,92.0092066262704,512.4999999999914,NaN,269.46000000000004
478,N1,100479,bridge,MOJAFFARABAD,22.2549374824626,92.0103021287313,9.2,A,269.721
479,N1,100480,link,Link,22.25402872193035,92.0111370008398,261.40000000000543,NaN,269.8555
480,N1,100481,bridge,MOJAFFORABAD BOX CULVERT,22.2531199613981,92.0119718729483,6.0,A,269.99
481,N1,100482,link,Link,22.25091648815715,92.01390298776789,644.2999999999868,NaN,270.31600000000003
482,N1,100483,bridge,MOJAFFORABAD,22.2487130149162,92.0158341025875,9.4,A,270.642
483,N1,100484,link,Link,22.2445495862681,92.01881296809955,1236.2999999999904,NaN,271.26599999999996
484,N1,100485,bridge,ROWSONAT CUL,22.24038615762,92.0217918336116,14.0,A,271.89
485,N1,100486,link,Link,22.2385103554287,92.0225282912662,452.0000000000082,NaN,272.123
486,N1,100487,bridge,KANCHANAGAR CUL,22.2366345532374,92.0232647489208,14.0,A,272.356
487,N1,100488,link,Link,22.23406618796125,92.02411520501595,638.6499999999868,NaN,272.682
488,N1,100489,bridge,Kanchon Nagar Bridge,22.2314978226851,92.0249656611111,12.7,B,273.008
489,N1,100490,link,Link,22.22877933777275,92.0257153484045,423.95000000000226,NaN,273.2255
490,N1,100491,bridge,NORTH JOARA PAKKAR DOKAN,22.2260608528604,92.0264650356979,9.4,B,273.443
491,N1,100492,link,Link,22.22416642132815,92.02692181682849,423.3000000000023,NaN,273.66049999999996
492,N1,100493,bridge,GASBAREA BOX CULVERT,22.2222719897959,92.0273785979591,14.0,A,273.878
493,N1,100494,link,Link,22.21892967014065,92.02820081868825,770.4000000000391,NaN,274.269
494,N1,100495,bridge,GASBAREA COLLEGE BOX CULVERT,22.2155873504854,92.0290230394174,9.2,A,274.66
495,N1,100496,link,Link,22.21134500216575,92.0326777546737,1253.1999999999587,NaN,275.30150000000003
496,N1,100497,bridge,MAZAR POINT BRIDGE,22.2071026538461,92.03633246993,50.4,C,275.943
497,N1,100498,link,Link,22.206043206813348,92.0373318519668,308.20000000002227,NaN,276.11199999999997
498,N1,100499,bridge,KHOLGHAR CUL,22.2049837597806,92.0383312340036,9.2,B,276.281
